name,id,properties
 ,4602,"{'down': 'false', 'east': 'true', 'north': 'true', 'south': 'true', 'up': 'true', 'west': 'false'}"
 ,4603,"{'down': 'false', 'east': 'true', 'north': 'true', 'south': 'true', 'up': 'false', 'west': 'true'}"
 ,4604,"{'down': 'false', 'east': 'true', 'north': 'true', 'south': 'true', 'up': 'false', 'west': 'false'}"
 ,4605,"{'down': 'false', 'east': 'true', 'north': 'true', 'south': 'false', 'up': 'true', 'west': 'true'}"
 ,4606,"{'down': 'false', 'east': 'true', 'north': 'true', 'south': 'false', 'up': 'true', 'west': 'false'}"
 ,4607,"{'down': 'false', 'east': 'true', 'north': 'true', 'south': 'false', 'up': 'false', 'west': 'true'}"
 ,4608,"{'down': 'false', 'east': 'true', 'north': 'true', 'south': 'false', 'up': 'false', 'west': 'false'}"
 ,4609,"{'down': 'false', 'east': 'true', 'north': 'false', 'south': 'true', 'up': 'true', 'west': 'true'}"
 ,4610,"{'down': 'false', 'east': 'true', 'north': 'false', 'south': 'true', 'up': 'true', 'west': 'false'}"
 ,4611,"{'down': 'false', 'east': 'true', 'north': 'false', 'south': 'true', 'up': 'false', 'west': 'true'}"
 ,4612,"{'down': 'false', 'east': 'true', 'north': 'false', 'south': 'true', 'up': 'false', 'west': 'false'}"
 ,4613,"{'down': 'false', 'east': 'true', 'north': 'false', 'south': 'false', 'up': 'true', 'west': 'true'}"
 ,4614,"{'down': 'false', 'east': 'true', 'north': 'false', 'south': 'false', 'up': 'true', 'west': 'false'}"
 ,4615,"{'down': 'false', 'east': 'true', 'north': 'false', 'south': 'false', 'up': 'false', 'west': 'true'}"
 ,4616,"{'down': 'false', 'east': 'true', 'north': 'false', 'south': 'false', 'up': 'false', 'west': 'false'}"
 ,4617,"{'down': 'false', 'east': 'false', 'north': 'true', 'south': 'true', 'up': 'true', 'west': 'true'}"
 ,4618,"{'down': 'false', 'east': 'false', 'north': 'true', 'south': 'true', 'up': 'true', 'west': 'false'}"
 ,4619,"{'down': 'false', 'east': 'false', 'north': 'true', 'south': 'true', 'up': 'false', 'west': 'true'}"
 ,4620,"{'down': 'false', 'east': 'false', 'north': 'true', 'south': 'true', 'up': 'false', 'west': 'false'}"
 ,4621,"{'down': 'false', 'east': 'false', 'north': 'true', 'south': 'false', 'up': 'true', 'west': 'true'}"
 ,4622,"{'down': 'false', 'east': 'false', 'north': 'true', 'south': 'false', 'up': 'true', 'west': 'false'}"
 ,4623,"{'down': 'false', 'east': 'false', 'north': 'true', 'south': 'false', 'up': 'false', 'west': 'true'}"
 ,4624,"{'down': 'false', 'east': 'false', 'north': 'true', 'south': 'false', 'up': 'false', 'west': 'false'}"
 ,4625,"{'down': 'false', 'east': 'false', 'north': 'false', 'south': 'true', 'up': 'true', 'west': 'true'}"
 ,4626,"{'down': 'false', 'east': 'false', 'north': 'false', 'south': 'true', 'up': 'true', 'west': 'false'}"
 ,4627,"{'down': 'false', 'east': 'false', 'north': 'false', 'south': 'true', 'up': 'false', 'west': 'true'}"
 ,4628,"{'down': 'false', 'east': 'false', 'north': 'false', 'south': 'true', 'up': 'false', 'west': 'false'}"
 ,4629,"{'down': 'false', 'east': 'false', 'north': 'false', 'south': 'false', 'up': 'true', 'west': 'true'}"
 ,4630,"{'down': 'false', 'east': 'false', 'north': 'false', 'south': 'false', 'up': 'true', 'west': 'false'}"
 ,4631,"{'down': 'false', 'east': 'false', 'north': 'false', 'south': 'false', 'up': 'false', 'west': 'true'}"
 ,4632,"{'down': 'false', 'east': 'false', 'north': 'false', 'south': 'false', 'up': 'false', 'west': 'false'}"
minecraft:mushroom_stem,4633,"{'down': 'true', 'east': 'true', 'north': 'true', 'south': 'true', 'up': 'true', 'west': 'true'}"
 ,4634,"{'down': 'true', 'east': 'true', 'north': 'true', 'south': 'true', 'up': 'true', 'west': 'false'}"
 ,4635,"{'down': 'true', 'east': 'true', 'north': 'true', 'south': 'true', 'up': 'false', 'west': 'true'}"
 ,4636,"{'down': 'true', 'east': 'true', 'north': 'true', 'south': 'true', 'up': 'false', 'west': 'false'}"
 ,4637,"{'down': 'true', 'east': 'true', 'north': 'true', 'south': 'false', 'up': 'true', 'west': 'true'}"
 ,4638,"{'down': 'true', 'east': 'true', 'north': 'true', 'south': 'false', 'up': 'true', 'west': 'false'}"
 ,4639,"{'down': 'true', 'east': 'true', 'north': 'true', 'south': 'false', 'up': 'false', 'west': 'true'}"
 ,4640,"{'down': 'true', 'east': 'true', 'north': 'true', 'south': 'false', 'up': 'false', 'west': 'false'}"
 ,4641,"{'down': 'true', 'east': 'true', 'north': 'false', 'south': 'true', 'up': 'true', 'west': 'true'}"
 ,4642,"{'down': 'true', 'east': 'true', 'north': 'false', 'south': 'true', 'up': 'true', 'west': 'false'}"
 ,4643,"{'down': 'true', 'east': 'true', 'north': 'false', 'south': 'true', 'up': 'false', 'west': 'true'}"
 ,4644,"{'down': 'true', 'east': 'true', 'north': 'false', 'south': 'true', 'up': 'false', 'west': 'false'}"
 ,4645,"{'down': 'true', 'east': 'true', 'north': 'false', 'south': 'false', 'up': 'true', 'west': 'true'}"
 ,4646,"{'down': 'true', 'east': 'true', 'north': 'false', 'south': 'false', 'up': 'true', 'west': 'false'}"
 ,4647,"{'down': 'true', 'east': 'true', 'north': 'false', 'south': 'false', 'up': 'false', 'west': 'true'}"
 ,4648,"{'down': 'true', 'east': 'true', 'north': 'false', 'south': 'false', 'up': 'false', 'west': 'false'}"
 ,4649,"{'down': 'true', 'east': 'false', 'north': 'true', 'south': 'true', 'up': 'true', 'west': 'true'}"
 ,4650,"{'down': 'true', 'east': 'false', 'north': 'true', 'south': 'true', 'up': 'true', 'west': 'false'}"
 ,4651,"{'down': 'true', 'east': 'false', 'north': 'true', 'south': 'true', 'up': 'false', 'west': 'true'}"
 ,4652,"{'down': 'true', 'east': 'false', 'north': 'true', 'south': 'true', 'up': 'false', 'west': 'false'}"
 ,4653,"{'down': 'true', 'east': 'false', 'north': 'true', 'south': 'false', 'up': 'true', 'west': 'true'}"
 ,4654,"{'down': 'true', 'east': 'false', 'north': 'true', 'south': 'false', 'up': 'true', 'west': 'false'}"
 ,4655,"{'down': 'true', 'east': 'false', 'north': 'true', 'south': 'false', 'up': 'false', 'west': 'true'}"
 ,4656,"{'down': 'true', 'east': 'false', 'north': 'true', 'south': 'false', 'up': 'false', 'west': 'false'}"
 ,4657,"{'down': 'true', 'east': 'false', 'north': 'false', 'south': 'true', 'up': 'true', 'west': 'true'}"
 ,4658,"{'down': 'true', 'east': 'false', 'north': 'false', 'south': 'true', 'up': 'true', 'west': 'false'}"
 ,4659,"{'down': 'true', 'east': 'false', 'north': 'false', 'south': 'true', 'up': 'false', 'west': 'true'}"
 ,4660,"{'down': 'true', 'east': 'false', 'north': 'false', 'south': 'true', 'up': 'false', 'west': 'false'}"
 ,4661,"{'down': 'true', 'east': 'false', 'north': 'false', 'south': 'false', 'up': 'true', 'west': 'true'}"
 ,4662,"{'down': 'true', 'east': 'false', 'north': 'false', 'south': 'false', 'up': 'true', 'west': 'false'}"
 ,4663,"{'down': 'true', 'east': 'false', 'north': 'false', 'south': 'false', 'up': 'false', 'west': 'true'}"
 ,4664,"{'down': 'true', 'east': 'false', 'north': 'false', 'south': 'false', 'up': 'false', 'west': 'false'}"
 ,4665,"{'down': 'false', 'east': 'true', 'north': 'true', 'south': 'true', 'up': 'true', 'west': 'true'}"
 ,4666,"{'down': 'false', 'east': 'true', 'north': 'true', 'south': 'true', 'up': 'true', 'west': 'false'}"
 ,4667,"{'down': 'false', 'east': 'true', 'north': 'true', 'south': 'true', 'up': 'false', 'west': 'true'}"
 ,4668,"{'down': 'false', 'east': 'true', 'north': 'true', 'south': 'true', 'up': 'false', 'west': 'false'}"
 ,4669,"{'down': 'false', 'east': 'true', 'north': 'true', 'south': 'false', 'up': 'true', 'west': 'true'}"
 ,4670,"{'down': 'false', 'east': 'true', 'north': 'true', 'south': 'false', 'up': 'true', 'west': 'false'}"
 ,4671,"{'down': 'false', 'east': 'true', 'north': 'true', 'south': 'false', 'up': 'false', 'west': 'true'}"
 ,4672,"{'down': 'false', 'east': 'true', 'north': 'true', 'south': 'false', 'up': 'false', 'west': 'false'}"
 ,4673,"{'down': 'false', 'east': 'true', 'north': 'false', 'south': 'true', 'up': 'true', 'west': 'true'}"
 ,4674,"{'down': 'false', 'east': 'true', 'north': 'false', 'south': 'true', 'up': 'true', 'west': 'false'}"
 ,4675,"{'down': 'false', 'east': 'true', 'north': 'false', 'south': 'true', 'up': 'false', 'west': 'true'}"
 ,4676,"{'down': 'false', 'east': 'true', 'north': 'false', 'south': 'true', 'up': 'false', 'west': 'false'}"
 ,4677,"{'down': 'false', 'east': 'true', 'north': 'false', 'south': 'false', 'up': 'true', 'west': 'true'}"
 ,4678,"{'down': 'false', 'east': 'true', 'north': 'false', 'south': 'false', 'up': 'true', 'west': 'false'}"
 ,4679,"{'down': 'false', 'east': 'true', 'north': 'false', 'south': 'false', 'up': 'false', 'west': 'true'}"
 ,4680,"{'down': 'false', 'east': 'true', 'north': 'false', 'south': 'false', 'up': 'false', 'west': 'false'}"
 ,4681,"{'down': 'false', 'east': 'false', 'north': 'true', 'south': 'true', 'up': 'true', 'west': 'true'}"
 ,4682,"{'down': 'false', 'east': 'false', 'north': 'true', 'south': 'true', 'up': 'true', 'west': 'false'}"
 ,4683,"{'down': 'false', 'east': 'false', 'north': 'true', 'south': 'true', 'up': 'false', 'west': 'true'}"
 ,4684,"{'down': 'false', 'east': 'false', 'north': 'true', 'south': 'true', 'up': 'false', 'west': 'false'}"
 ,4685,"{'down': 'false', 'east': 'false', 'north': 'true', 'south': 'false', 'up': 'true', 'west': 'true'}"
 ,4686,"{'down': 'false', 'east': 'false', 'north': 'true', 'south': 'false', 'up': 'true', 'west': 'false'}"
 ,4687,"{'down': 'false', 'east': 'false', 'north': 'true', 'south': 'false', 'up': 'false', 'west': 'true'}"
 ,4688,"{'down': 'false', 'east': 'false', 'north': 'true', 'south': 'false', 'up': 'false', 'west': 'false'}"
 ,4689,"{'down': 'false', 'east': 'false', 'north': 'false', 'south': 'true', 'up': 'true', 'west': 'true'}"
 ,4690,"{'down': 'false', 'east': 'false', 'north': 'false', 'south': 'true', 'up': 'true', 'west': 'false'}"
 ,4691,"{'down': 'false', 'east': 'false', 'north': 'false', 'south': 'true', 'up': 'false', 'west': 'true'}"
 ,4692,"{'down': 'false', 'east': 'false', 'north': 'false', 'south': 'true', 'up': 'false', 'west': 'false'}"
 ,4693,"{'down': 'false', 'east': 'false', 'north': 'false', 'south': 'false', 'up': 'true', 'west': 'true'}"
 ,4694,"{'down': 'false', 'east': 'false', 'north': 'false', 'south': 'false', 'up': 'true', 'west': 'false'}"
 ,4695,"{'down': 'false', 'east': 'false', 'north': 'false', 'south': 'false', 'up': 'false', 'west': 'true'}"
 ,4696,"{'down': 'false', 'east': 'false', 'north': 'false', 'south': 'false', 'up': 'false', 'west': 'false'}"
minecraft:iron_bars,4697,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,4698,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,4699,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,4700,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,4701,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,4702,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,4703,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,4704,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
 ,4705,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,4706,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,4707,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,4708,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,4709,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,4710,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,4711,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,4712,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
 ,4713,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,4714,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,4715,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,4716,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,4717,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,4718,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,4719,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,4720,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
 ,4721,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,4722,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,4723,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,4724,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,4725,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,4726,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,4727,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,4728,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
minecraft:chain,4729,"{'axis': 'x', 'waterlogged': 'true'}"
 ,4730,"{'axis': 'x', 'waterlogged': 'false'}"
 ,4731,"{'axis': 'y', 'waterlogged': 'true'}"
 ,4732,"{'axis': 'y', 'waterlogged': 'false'}"
 ,4733,"{'axis': 'z', 'waterlogged': 'true'}"
 ,4734,"{'axis': 'z', 'waterlogged': 'false'}"
minecraft:glass_pane,4735,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,4736,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,4737,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,4738,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,4739,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,4740,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,4741,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,4742,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
 ,4743,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,4744,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,4745,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,4746,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,4747,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,4748,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,4749,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,4750,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
 ,4751,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,4752,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,4753,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,4754,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,4755,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,4756,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,4757,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,4758,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
 ,4759,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,4760,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,4761,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,4762,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,4763,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,4764,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,4765,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,4766,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
minecraft:melon,4767, 
minecraft:attached_pumpkin_stem,4768,{'facing': 'north'}
 ,4769,{'facing': 'south'}
 ,4770,{'facing': 'west'}
 ,4771,{'facing': 'east'}
minecraft:attached_melon_stem,4772,{'facing': 'north'}
 ,4773,{'facing': 'south'}
 ,4774,{'facing': 'west'}
 ,4775,{'facing': 'east'}
minecraft:pumpkin_stem,4776,{'age': '0'}
 ,4777,{'age': '1'}
 ,4778,{'age': '2'}
 ,4779,{'age': '3'}
 ,4780,{'age': '4'}
 ,4781,{'age': '5'}
 ,4782,{'age': '6'}
 ,4783,{'age': '7'}
minecraft:melon_stem,4784,{'age': '0'}
 ,4785,{'age': '1'}
 ,4786,{'age': '2'}
 ,4787,{'age': '3'}
 ,4788,{'age': '4'}
 ,4789,{'age': '5'}
 ,4790,{'age': '6'}
 ,4791,{'age': '7'}
minecraft:vine,4792,"{'east': 'true', 'north': 'true', 'south': 'true', 'up': 'true', 'west': 'true'}"
 ,4793,"{'east': 'true', 'north': 'true', 'south': 'true', 'up': 'true', 'west': 'false'}"
 ,4794,"{'east': 'true', 'north': 'true', 'south': 'true', 'up': 'false', 'west': 'true'}"
 ,4795,"{'east': 'true', 'north': 'true', 'south': 'true', 'up': 'false', 'west': 'false'}"
 ,4796,"{'east': 'true', 'north': 'true', 'south': 'false', 'up': 'true', 'west': 'true'}"
 ,4797,"{'east': 'true', 'north': 'true', 'south': 'false', 'up': 'true', 'west': 'false'}"
 ,4798,"{'east': 'true', 'north': 'true', 'south': 'false', 'up': 'false', 'west': 'true'}"
 ,4799,"{'east': 'true', 'north': 'true', 'south': 'false', 'up': 'false', 'west': 'false'}"
 ,4800,"{'east': 'true', 'north': 'false', 'south': 'true', 'up': 'true', 'west': 'true'}"
